"id","age","gender","race","driving_experience","education","income","credit_score","vehicle_ownership","vehicle_year","married","children","postal_code","annual_mileage","vehicle_type","speeding_violations","duis","past_accidents","outcome"
452298,3,0,1,3,0,3,"0.6965697156146109","0.0",1,"1.0","1.0",10238,"",0,7,0,5,"0.0"
311129,0,0,0,0,0,1,"0.2882838020562417","1.0",1,"0.0","0.0",32765,"12000.0",0,0,0,0,"0.0"
23419,2,1,1,2,3,3,"0.5082379547421645","0.0",1,"1.0","1.0",10238,"9000.0",0,7,0,4,"0.0"
411384,2,1,1,0,3,3,"0.4188607685119005","1.0",0,"1.0","1.0",10238,"5000.0",0,0,0,0,"1.0"
869694,0,1,1,0,2,1,"0.5121449196825596","1.0",0,"0.0","0.0",10238,"16000.0",0,0,0,0,"1.0"
591696,3,1,1,2,3,3,"0.6366509961363068","1.0",1,"0.0","1.0",10238,"",0,3,0,1,"0.0"
658300,2,1,1,1,3,3,"0.7871021493260222","1.0",0,"1.0","1.0",32765,"",0,5,1,0,"1.0"
535065,1,1,1,1,3,2,"0.495913655413944","1.0",0,"0.0","0.0",10238,"18000.0",0,0,0,0,"0.0"
791574,1,0,1,0,3,3,"0.7536886922462925","1.0",0,"0.0","1.0",32765,"12000.0",0,0,0,0,"0.0"
350475,1,1,1,1,3,3,"0.4740870981019768","1.0",0,"0.0","1.0",32765,"11000.0",0,2,0,1,"1.0"
588378,2,1,1,1,0,0,"0.2852706209707731","0.0",0,"0.0","1.0",10238,"15000.0",0,1,0,3,"0.0"
415422,2,0,1,2,3,2,"0.5375697591393559","0.0",0,"1.0","1.0",10238,"8000.0",0,0,1,4,"0.0"
122155,2,0,1,0,3,3,"0.6118301365103622","1.0",1,"1.0","1.0",10238,"11000.0",0,0,0,0,"0.0"
116715,1,1,1,1,2,2,"0.4927255531978476","1.0",0,"1.0","0.0",32765,"12000.0",0,1,0,0,"1.0"
88175,3,0,1,1,3,3,"0.4938822332443966","1.0",0,"1.0","1.0",10238,"14000.0",0,0,0,2,"0.0"
491673,0,1,1,0,3,3,"0.636925632976282","1.0",1,"1.0","1.0",92101,"11000.0",0,0,0,0,"0.0"
830583,1,1,1,1,0,0,"0.2982248042630011","1.0",0,"0.0","1.0",10238,"8000.0",0,2,0,1,"0.0"
408917,3,0,1,3,2,3,"0.5405085121127992","0.0",0,"1.0","1.0",32765,"6000.0",0,7,1,0,"0.0"
133984,0,1,1,0,3,1,"0.3471382294852088","1.0",0,"0.0","1.0",32765,"",0,0,0,0,"1.0"
417747,2,0,1,2,2,3,"0.6279673647943066","0.0",0,"1.0","1.0",32765,"9000.0",0,4,0,3,"0.0"
904411,1,1,1,1,2,1,"0.3662098246827593","1.0",0,"1.0","1.0",10238,"10000.0",0,2,0,0,"0.0"
432147,1,0,0,1,2,2,"0.6194834352092521","1.0",1,"1.0","1.0",10238,"16000.0",0,0,0,0,"0.0"
476423,0,1,1,0,2,0,"0.1986636668256905","0.0",1,"1.0","1.0",10238,"",0,0,0,0,"0.0"
698345,1,0,1,1,0,1,"0.5272766679710288","0.0",0,"0.0","1.0",10238,"17000.0",0,0,0,0,"1.0"
666250,0,1,1,0,3,0,"","0.0",0,"0.0","0.0",32765,"11000.0",0,0,0,0,"1.0"
755766,3,1,1,3,3,3,"0.499593215332363","1.0",1,"1.0","1.0",10238,"",0,3,1,6,"0.0"
634266,2,1,1,2,2,3,"0.6728746331104438","0.0",1,"1.0","1.0",10238,"8000.0",0,3,0,2,"0.0"
690562,3,0,1,2,2,3,"0.8356412446550553","0.0",0,"1.0","1.0",32765,"10000.0",0,3,0,0,"0.0"
768829,3,1,1,3,3,3,"0.5429139360138032","1.0",0,"1.0","1.0",32765,"7000.0",0,11,0,2,"0.0"
511404,2,0,1,2,2,2,"0.4588386634619821","1.0",0,"0.0","1.0",10238,"10000.0",0,4,0,4,"0.0"
441557,1,0,0,1,3,1,"0.4964612257037884","0.0",0,"0.0","1.0",32765,"12000.0",0,0,1,0,"1.0"
623684,2,1,1,0,3,3,"0.4734631824689864","0.0",0,"1.0","1.0",32765,"8000.0",0,0,0,0,"1.0"
626277,2,1,0,2,3,3,"0.4460944742887543","1.0",1,"0.0","1.0",10238,"13000.0",1,6,2,7,"0.0"
880820,3,1,1,3,3,3,"0.4955533459614399","1.0",1,"1.0","1.0",10238,"13000.0",0,3,1,3,"0.0"
81428,3,0,1,0,3,3,"0.4774929541500663","0.0",0,"0.0","1.0",32765,"13000.0",0,0,0,0,"1.0"
383805,2,0,1,0,3,3,"0.4745987661541453","1.0",1,"1.0","1.0",10238,"13000.0",0,0,0,0,"0.0"
682536,3,1,1,1,3,3,"0.6380566287269398","1.0",1,"1.0","1.0",10238,"15000.0",0,0,0,0,"0.0"
235140,0,1,0,0,2,1,"0.3720972606876065","0.0",0,"0.0","1.0",32765,"14000.0",0,0,0,0,"1.0"
218682,1,0,1,1,0,0,"0.4285438142554471","0.0",0,"0.0","1.0",10238,"12000.0",0,0,0,1,"1.0"
881617,1,0,1,1,3,3,"0.5545379655354307","1.0",1,"0.0","0.0",10238,"16000.0",0,0,0,1,"0.0"
216688,2,1,1,2,3,3,"0.586254297708767","1.0",0,"1.0","1.0",32765,"10000.0",0,10,2,3,"0.0"
844700,2,0,1,1,3,3,"0.5527060586976403","1.0",1,"1.0","1.0",10238,"9000.0",0,1,0,0,"0.0"
762569,3,0,1,1,3,3,"0.6307167645609398","1.0",0,"0.0","1.0",32765,"12000.0",0,1,0,0,"1.0"
195356,2,0,1,2,0,2,"0.4968856408377733","1.0",1,"0.0","1.0",10238,"13000.0",0,1,0,1,"0.0"
328612,2,0,1,2,2,1,"0.4688958725441862","1.0",0,"0.0","1.0",10238,"8000.0",0,4,0,0,"0.0"
58468,1,1,0,1,0,0,"0.3269451922754459","1.0",0,"0.0","1.0",32765,"11000.0",0,1,0,0,"0.0"
466304,1,0,1,1,3,3,"0.5926907628730326","1.0",0,"0.0","1.0",10238,"15000.0",0,3,0,0,"0.0"
566905,0,1,1,0,3,1,"0.4087289251424027","0.0",0,"1.0","0.0",32765,"11000.0",0,0,0,0,"1.0"
684976,3,0,1,2,3,3,"0.5121409650657095","1.0",0,"1.0","1.0",32765,"11000.0",0,4,0,0,"0.0"
352818,2,0,1,1,3,3,"0.6291183686908367","1.0",1,"0.0","1.0",32765,"15000.0",1,0,0,0,"1.0"
397329,2,1,1,0,2,3,"0.5566387394320059","1.0",1,"1.0","1.0",10238,"5000.0",0,0,0,0,"0.0"
486909,1,0,1,1,2,1,"0.3387680692112217","0.0",0,"0.0","0.0",10238,"14000.0",0,1,0,1,"0.0"
57669,1,0,1,0,2,2,"0.5797885131299185","1.0",0,"1.0","1.0",10238,"8000.0",0,0,0,0,"1.0"
7002,0,1,1,0,3,1,"0.4246998935081101","1.0",0,"0.0","1.0",10238,"16000.0",0,0,0,0,"0.0"
275553,2,0,1,2,2,3,"0.6644292015000943","1.0",0,"0.0","1.0",10238,"13000.0",0,2,1,2,"0.0"
197417,2,1,1,2,3,3,"0.6539520896541305","1.0",0,"1.0","1.0",32765,"7000.0",0,8,1,3,"0.0"
496928,1,1,1,1,0,0,"0.5589694924623478","1.0",0,"0.0","1.0",32765,"11000.0",0,3,1,0,"0.0"
539170,0,1,1,0,3,3,"0.5181926485336383","1.0",1,"0.0","0.0",10238,"",0,0,0,0,"1.0"
698548,1,1,1,0,3,2,"","0.0",0,"1.0","1.0",32765,"8000.0",0,0,0,0,"1.0"
790367,3,1,0,0,0,3,"0.5477426092642328","1.0",1,"1.0","1.0",10238,"10000.0",1,0,0,0,"0.0"
724516,2,1,1,1,2,2,"0.6731197410249281","1.0",0,"1.0","1.0",32765,"10000.0",0,1,0,0,"0.0"
90447,1,1,0,1,0,1,"","1.0",0,"1.0","1.0",10238,"12000.0",0,2,1,1,"0.0"
520159,3,0,1,3,0,1,"0.5029382551910931","0.0",0,"1.0","0.0",10238,"15000.0",0,1,0,2,"0.0"
727579,1,0,1,0,3,3,"0.6386459151478944","1.0",0,"0.0","1.0",32765,"12000.0",0,0,0,0,"0.0"
859449,2,1,1,2,3,2,"0.5372112166423622","1.0",0,"0.0","0.0",10238,"15000.0",0,1,2,1,"0.0"
892539,3,1,0,0,0,3,"0.5440336665163721","0.0",0,"1.0","1.0",10238,"9000.0",0,0,0,0,"1.0"
557142,3,0,1,0,2,3,"0.6422872856222149","0.0",1,"1.0","1.0",10238,"9000.0",1,0,0,0,"1.0"
534080,2,1,1,1,3,3,"0.4046021758569752","1.0",1,"1.0","0.0",10238,"15000.0",0,0,0,0,"0.0"
876030,0,1,1,0,0,0,"0.4361154831961551","0.0",0,"0.0","1.0",32765,"",0,0,0,0,"1.0"
502222,1,1,1,1,3,2,"0.6572279819218579","1.0",0,"0.0","1.0",32765,"10000.0",0,4,1,0,"0.0"
876186,1,0,1,1,2,1,"0.2544232618789974","1.0",0,"0.0","0.0",10238,"11000.0",1,0,1,0,"0.0"
822554,2,1,1,2,2,3,"0.6192855160029541","1.0",1,"1.0","1.0",10238,"13000.0",0,1,0,3,"0.0"
960015,0,0,1,0,2,0,"0.2837973974036036","0.0",0,"0.0","1.0",32765,"11000.0",0,0,0,0,"1.0"
367223,1,0,1,1,0,2,"0.4860998376306382","0.0",1,"0.0","0.0",10238,"17000.0",0,1,0,0,"1.0"
891460,0,0,0,0,0,0,"0.4140194915050581","1.0",0,"0.0","0.0",10238,"16000.0",0,0,0,0,"0.0"
137992,1,0,1,1,2,2,"0.5494170438158834","1.0",0,"1.0","1.0",10238,"12000.0",0,0,0,2,"0.0"
883235,2,1,1,2,3,3,"0.5648446174027543","1.0",1,"1.0","1.0",32765,"5000.0",1,8,2,4,"0.0"
687151,0,1,1,0,3,1,"0.3237387751618438","1.0",0,"0.0","0.0",10238,"13000.0",0,0,0,0,"1.0"
18019,1,0,1,1,2,0,"0.4680109816957202","1.0",0,"1.0","0.0",32765,"11000.0",0,2,1,1,"0.0"
451869,3,1,1,2,3,3,"0.5538531509542752","1.0",0,"1.0","1.0",10238,"11000.0",0,3,1,5,"0.0"
126191,0,0,1,0,2,0,"0.3896712283241473","0.0",0,"0.0","0.0",32765,"11000.0",1,0,0,0,"1.0"
794478,2,1,1,2,3,3,"0.7412951424667544","1.0",0,"1.0","1.0",10238,"8000.0",0,0,0,4,"0.0"
608297,1,1,1,1,0,0,"","0.0",0,"0.0","0.0",10238,"12000.0",0,1,0,3,"0.0"
554781,1,0,1,0,0,0,"0.2743718536582971","0.0",0,"0.0","0.0",32765,"10000.0",0,0,0,0,"1.0"
600208,1,0,0,1,0,0,"0.5032461856158662","0.0",0,"1.0","1.0",10238,"",0,1,0,2,"1.0"
880371,1,1,1,1,2,0,"0.2606224091335968","0.0",0,"0.0","1.0",32765,"12000.0",0,6,0,0,"0.0"
591674,3,0,1,1,2,3,"0.6235512105970467","0.0",0,"1.0","1.0",32765,"",0,4,0,2,"0.0"
946022,2,0,1,2,2,3,"0.5679118054383314","1.0",0,"0.0","1.0",10238,"13000.0",0,2,0,1,"0.0"
684432,1,1,1,1,3,2,"0.5315681020693871","0.0",0,"1.0","0.0",10238,"",0,1,0,2,"0.0"
847094,1,1,1,1,0,0,"0.3377927034554485","0.0",0,"0.0","0.0",32765,"9000.0",1,3,0,0,"0.0"
847123,1,1,1,1,3,2,"0.6010544919804129","1.0",0,"0.0","0.0",32765,"11000.0",0,5,1,0,"0.0"
85694,1,0,1,1,3,3,"0.8051424796194883","1.0",1,"1.0","1.0",10238,"11000.0",0,2,0,0,"0.0"
287995,1,1,1,0,2,2,"0.4840656050048584","1.0",0,"1.0","1.0",10238,"",0,0,0,0,"1.0"
124905,1,1,1,1,0,1,"0.4641418595822629","1.0",0,"0.0","0.0",10238,"12000.0",0,1,0,1,"0.0"
713446,1,0,1,1,2,3,"0.7562320518124087","1.0",1,"1.0","0.0",10238,"11000.0",0,2,0,0,"0.0"
166007,2,1,1,2,3,3,"0.6408993090624918","1.0",0,"0.0","0.0",10238,"15000.0",0,1,0,0,"0.0"
555505,1,1,1,1,2,1,"0.4244052719925573","0.0",0,"1.0","1.0",92101,"15000.0",0,0,0,2,"0.0"
475782,3,0,0,3,3,3,"0.5044433469485096","1.0",0,"1.0","1.0",32765,"8000.0",0,3,2,3,"0.0"
857764,1,0,1,1,2,1,"0.279203352185019","0.0",1,"0.0","0.0",10238,"14000.0",0,0,0,0,"0.0"
29307,1,0,1,1,2,2,"","0.0",0,"0.0","1.0",32765,"12000.0",0,2,1,0,"1.0"
67451,1,1,1,0,2,2,"0.535099309674635","1.0",0,"1.0","0.0",10238,"11000.0",0,0,0,0,"0.0"
417052,2,0,1,1,2,2,"0.5278690369131379","0.0",0,"1.0","1.0",32765,"7000.0",0,3,0,1,"0.0"
420358,3,0,1,3,2,2,"0.7148460209664852","1.0",1,"0.0","1.0",32765,"10000.0",0,7,1,3,"0.0"
279012,0,0,1,0,0,0,"0.4335349732716725","0.0",0,"0.0","1.0",10238,"16000.0",0,0,0,0,"1.0"
46823,1,1,1,0,3,2,"0.4674817919871914","1.0",1,"1.0","0.0",10238,"9000.0",0,0,0,0,"0.0"
422329,3,0,1,3,3,3,"","1.0",0,"0.0","1.0",10238,"10000.0",0,5,0,1,"0.0"
239916,3,1,1,2,2,3,"0.6842330529891665","1.0",1,"1.0","1.0",21217,"12000.0",0,2,0,1,"1.0"
200687,1,1,1,1,2,2,"0.3555810756161334","1.0",0,"1.0","1.0",10238,"",0,2,0,3,"0.0"
174696,3,1,1,3,3,3,"0.5851438498282167","1.0",0,"1.0","1.0",10238,"9000.0",0,1,3,1,"0.0"
3413,3,1,1,3,3,3,"0.4507950284447316","1.0",1,"0.0","1.0",32765,"13000.0",0,9,3,3,"0.0"
855494,0,0,1,0,3,1,"0.4525725494473919","0.0",0,"0.0","0.0",10238,"",0,0,0,0,"1.0"
149003,2,1,1,2,2,2,"0.4445139630544579","0.0",1,"1.0","1.0",92101,"11000.0",0,6,0,4,"0.0"
148740,2,0,1,1,3,3,"0.5148379386857838","1.0",1,"1.0","1.0",10238,"11000.0",0,0,1,2,"0.0"
49260,2,0,1,2,2,3,"0.6519464626674301","0.0",0,"0.0","1.0",10238,"13000.0",0,0,0,0,"0.0"
271725,1,0,1,0,3,1,"0.4430145479425897","1.0",0,"0.0","1.0",32765,"10000.0",0,0,0,0,"0.0"
976188,2,1,1,1,2,1,"0.3742583260822819","0.0",0,"0.0","1.0",10238,"12000.0",0,1,1,1,"0.0"
373662,3,1,1,3,3,3,"0.6101291854145474","1.0",1,"1.0","1.0",10238,"13000.0",0,2,1,4,"0.0"
579302,0,1,0,0,2,1,"0.3727521731241363","1.0",0,"0.0","0.0",32765,"14000.0",0,0,0,0,"1.0"
13172,3,0,1,3,3,3,"0.6160987648933925","1.0",0,"1.0","1.0",10238,"10000.0",0,1,2,5,"0.0"
800606,3,0,1,3,3,3,"0.4909965150866821","1.0",0,"1.0","1.0",32765,"5000.0",0,4,0,4,"0.0"
135645,1,1,1,1,2,3,"0.548390842965459","1.0",1,"1.0","1.0",21217,"10000.0",0,0,0,0,"1.0"
303552,1,0,1,1,2,2,"0.469221801432757","1.0",0,"0.0","0.0",32765,"",0,2,0,2,"1.0"
976509,0,1,1,0,2,1,"0.3748645128732443","0.0",0,"0.0","0.0",32765,"14000.0",0,0,0,0,"1.0"
141127,1,0,1,1,0,1,"0.3821163478434951","1.0",0,"1.0","0.0",10238,"10000.0",0,1,0,1,"0.0"
706731,3,0,1,0,3,3,"0.5442840095847793","1.0",0,"1.0","1.0",32765,"",0,0,0,0,"1.0"
641250,2,1,1,0,3,3,"0.7289629571901667","1.0",0,"1.0","1.0",10238,"12000.0",0,0,0,0,"0.0"
456377,1,0,1,1,3,1,"","1.0",0,"0.0","1.0",10238,"14000.0",0,0,0,1,"0.0"
475769,3,0,1,3,2,3,"0.6317162489968055","1.0",0,"1.0","1.0",10238,"9000.0",0,4,0,3,"0.0"
208394,0,0,1,0,0,0,"0.2957938284988567","1.0",0,"0.0","0.0",32765,"12000.0",0,0,0,0,"0.0"
732204,3,1,1,1,3,3,"0.7594145181481192","1.0",0,"1.0","1.0",10238,"",0,0,1,3,"0.0"
825218,1,0,1,0,2,1,"0.3006288858443253","1.0",0,"0.0","1.0",10238,"12000.0",0,0,0,0,"0.0"
605712,1,0,1,0,0,2,"0.5840322145419959","1.0",0,"1.0","1.0",10238,"9000.0",0,0,0,0,"1.0"
316348,1,1,0,1,3,2,"0.4441523710087175","1.0",0,"0.0","1.0",32765,"11000.0",0,4,0,1,"1.0"
775470,3,1,1,2,3,3,"0.4527311642074429","1.0",0,"1.0","1.0",10238,"9000.0",0,3,0,5,"0.0"
429865,3,1,1,3,2,3,"0.6427072842693191","1.0",0,"1.0","1.0",10238,"13000.0",0,3,0,5,"0.0"
507630,0,0,0,0,0,1,"0.3363792834475979","1.0",0,"0.0","0.0",10238,"16000.0",0,0,0,0,"0.0"
619605,2,1,1,0,2,1,"0.4410965972714857","1.0",0,"0.0","1.0",10238,"",1,0,0,0,"1.0"
529048,0,0,1,0,0,0,"0.261335712354411","1.0",0,"0.0","1.0",10238,"",0,0,0,0,"1.0"
702390,2,0,1,1,2,1,"0.5644548897521487","0.0",1,"0.0","1.0",10238,"9000.0",0,1,0,0,"0.0"
500209,1,0,1,1,0,0,"0.2229377578003164","0.0",0,"0.0","1.0",32765,"12000.0",1,1,0,1,"0.0"
509863,1,1,1,1,2,2,"0.4681936407232367","1.0",0,"1.0","0.0",10238,"10000.0",1,2,0,1,"0.0"
248818,1,1,1,1,3,2,"0.4831697647361444","1.0",1,"1.0","1.0",10238,"",0,4,0,1,"0.0"
26194,3,1,1,2,2,2,"0.5075091029971444","1.0",0,"0.0","0.0",10238,"14000.0",0,4,1,6,"0.0"
453174,2,1,1,1,2,2,"0.5757887710277748","1.0",0,"0.0","1.0",10238,"",0,1,0,3,"0.0"
391433,0,1,1,0,2,1,"0.5258578434064174","1.0",0,"0.0","0.0",10238,"18000.0",0,0,0,0,"1.0"
483077,1,0,1,1,0,2,"0.6177517413016478","0.0",0,"1.0","1.0",32765,"9000.0",0,2,0,0,"1.0"
9857,3,0,1,3,3,3,"0.5086065492247792","1.0",0,"1.0","1.0",10238,"9000.0",0,3,0,3,"0.0"
373718,0,1,1,0,2,1,"0.3828235905144389","1.0",1,"0.0","0.0",10238,"16000.0",0,0,0,0,"0.0"
541154,1,0,1,1,2,1,"0.3805117338808333","1.0",0,"0.0","1.0",10238,"17000.0",0,1,0,0,"0.0"
571360,1,1,1,1,0,1,"0.4544642815297128","0.0",0,"0.0","1.0",10238,"15000.0",0,3,0,2,"1.0"
293395,0,0,1,0,2,1,"","1.0",0,"0.0","0.0",32765,"",0,0,0,0,"1.0"
536951,2,1,1,0,3,3,"0.6043960242703331","1.0",0,"1.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
135855,1,1,1,0,3,3,"","1.0",0,"0.0","1.0",32765,"12000.0",0,0,0,0,"1.0"
364151,3,0,1,3,2,3,"0.6844905315437373","1.0",1,"0.0","1.0",10238,"9000.0",0,5,0,3,"0.0"
500060,2,1,1,1,3,3,"0.8155105319665683","1.0",0,"0.0","0.0",10238,"21000.0",0,0,0,0,"1.0"
147705,1,1,1,1,2,2,"0.5550090731834464","1.0",0,"0.0","1.0",32765,"7000.0",0,2,0,1,"0.0"
616946,3,1,1,2,2,3,"","1.0",1,"0.0","1.0",10238,"12000.0",0,3,0,0,"0.0"
698433,2,1,1,2,2,2,"0.4109851290714213","0.0",0,"1.0","0.0",10238,"15000.0",0,3,1,1,"0.0"
152981,1,0,1,1,2,1,"0.4194678754342423","0.0",0,"0.0","0.0",92101,"15000.0",1,0,0,1,"1.0"
50342,0,1,1,0,2,1,"0.4344654911466842","1.0",0,"0.0","0.0",10238,"",0,0,0,0,"1.0"
66769,1,0,1,1,2,3,"","1.0",1,"1.0","1.0",10238,"14000.0",0,0,0,0,"0.0"
442318,1,0,1,1,2,2,"0.6256430991610666","1.0",0,"0.0","1.0",10238,"13000.0",0,1,1,1,"0.0"
921070,1,1,1,0,0,1,"0.4697749576369592","1.0",0,"0.0","0.0",10238,"19000.0",0,0,0,0,"0.0"
260636,1,1,1,1,3,1,"0.2785622328432288","1.0",0,"0.0","0.0",10238,"13000.0",0,0,0,0,"0.0"
90623,1,1,1,1,0,1,"0.4217476842268335","0.0",0,"0.0","1.0",92101,"",1,1,0,1,"1.0"
454230,3,1,1,2,3,3,"0.6204753127320177","1.0",1,"0.0","0.0",10238,"20000.0",0,2,0,0,"0.0"
8852,1,0,0,1,2,2,"0.6689812112447873","1.0",0,"0.0","1.0",32765,"",1,3,0,0,"0.0"
81701,3,1,1,3,2,2,"0.6984843588459909","1.0",0,"1.0","0.0",10238,"8000.0",0,1,0,8,"0.0"
47095,1,0,1,1,0,0,"0.3681179148654697","1.0",0,"0.0","0.0",10238,"17000.0",0,0,1,0,"1.0"
96376,0,0,0,0,0,0,"0.3092953102442031","0.0",0,"0.0","1.0",32765,"13000.0",0,0,0,0,"1.0"
918589,1,0,1,1,0,0,"","0.0",0,"0.0","0.0",32765,"15000.0",0,2,0,0,"1.0"
403742,0,0,1,0,2,0,"0.3890781292033455","0.0",0,"0.0","0.0",10238,"15000.0",0,0,0,0,"1.0"
920656,1,1,1,0,3,3,"0.4466584539044658","1.0",0,"1.0","1.0",10238,"3000.0",0,0,0,0,"0.0"
473544,1,0,1,1,3,2,"0.4963759417869247","1.0",0,"1.0","1.0",10238,"",0,2,0,1,"0.0"
72568,3,0,1,3,2,3,"0.5704071780719698","1.0",1,"1.0","1.0",10238,"11000.0",0,2,0,3,"0.0"
80089,2,0,1,2,3,3,"0.7972187504783907","1.0",1,"1.0","1.0",10238,"7000.0",0,2,0,1,"0.0"
853693,1,1,1,1,0,2,"0.4292448592231091","1.0",1,"1.0","1.0",92101,"11000.0",0,3,0,1,"0.0"
690509,3,0,1,3,2,3,"0.4815070547969057","1.0",1,"1.0","1.0",10238,"11000.0",0,3,0,4,"0.0"
446055,1,0,0,1,2,1,"0.5987035901621804","1.0",0,"0.0","1.0",32765,"8000.0",0,1,0,0,"0.0"
881386,2,0,1,2,3,3,"0.5677376065084613","1.0",1,"1.0","1.0",10238,"11000.0",0,0,0,3,"0.0"
22899,0,1,1,0,3,1,"0.5795616081745322","1.0",1,"0.0","1.0",21217,"11000.0",0,0,0,0,"1.0"
268247,0,1,1,0,3,2,"0.4589791271064004","0.0",0,"0.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
876300,3,0,1,1,0,1,"0.5604330905011693","0.0",0,"1.0","1.0",10238,"9000.0",0,0,0,1,"0.0"
209500,3,1,1,3,2,3,"0.4749449197589778","1.0",0,"1.0","1.0",32765,"10000.0",0,5,2,3,"0.0"
215555,3,0,1,3,3,3,"0.6318939098560339","1.0",1,"1.0","1.0",21217,"",0,3,0,1,"1.0"
229417,0,1,1,0,2,2,"0.3429919679805145","1.0",0,"0.0","0.0",32765,"11000.0",0,0,0,0,"0.0"
561094,0,0,1,0,0,1,"0.3726072321973579","0.0",0,"0.0","1.0",10238,"13000.0",0,0,0,0,"1.0"
391837,3,1,1,2,2,1,"0.3133649001918091","1.0",0,"0.0","1.0",10238,"16000.0",0,0,0,2,"0.0"
429676,3,0,1,0,3,3,"0.7105541821801868","0.0",1,"1.0","1.0",10238,"6000.0",0,0,0,0,"0.0"
354117,0,1,1,0,2,2,"0.5692990604033793","1.0",0,"0.0","1.0",10238,"16000.0",0,0,0,0,"0.0"
992537,0,0,1,0,0,0,"0.3502986139950299","0.0",0,"1.0","1.0",10238,"",0,0,0,0,"1.0"
983202,0,0,1,0,2,0,"0.125876021475771","0.0",0,"0.0","0.0",10238,"13000.0",0,0,0,0,"1.0"
967276,3,0,1,2,3,3,"0.4724972715175827","1.0",0,"1.0","1.0",32765,"8000.0",0,5,0,0,"0.0"
41793,3,0,1,3,2,2,"0.4769839114431049","0.0",0,"1.0","1.0",10238,"",0,7,1,7,"0.0"
584478,2,1,1,2,2,2,"0.5201339798328273","0.0",0,"0.0","0.0",10238,"15000.0",0,0,1,4,"0.0"
776567,0,0,1,0,2,1,"0.3619797686528825","1.0",0,"1.0","1.0",32765,"9000.0",0,0,0,0,"1.0"
817281,3,1,1,1,2,3,"0.6493051965795881","1.0",1,"1.0","0.0",10238,"",0,0,0,2,"0.0"
323683,1,1,1,1,3,3,"0.6146055541785024","1.0",0,"1.0","0.0",10238,"13000.0",0,2,0,2,"0.0"
693802,3,1,1,2,2,3,"0.5007809330173665","1.0",0,"1.0","1.0",10238,"12000.0",0,3,1,4,"0.0"
542178,2,0,1,2,3,3,"0.4342868826115913","1.0",0,"1.0","1.0",10238,"8000.0",0,2,0,3,"0.0"
974769,1,0,1,1,3,3,"0.7387942652421202","1.0",1,"1.0","0.0",32765,"7000.0",0,1,1,2,"0.0"
348914,3,1,1,3,3,3,"0.611025804696296","1.0",0,"1.0","1.0",32765,"11000.0",0,9,2,0,"0.0"
359584,0,0,1,0,2,0,"0.4785171808870951","0.0",0,"0.0","0.0",32765,"",0,0,0,0,"1.0"
804909,1,0,0,0,0,1,"0.6617623171027551","0.0",0,"0.0","0.0",32765,"12000.0",0,0,0,0,"1.0"
283904,2,1,1,2,2,2,"0.5413064292913027","0.0",1,"1.0","1.0",10238,"15000.0",0,3,1,5,"0.0"
170475,2,0,0,0,2,2,"0.5000213867376812","0.0",1,"1.0","1.0",10238,"7000.0",0,0,0,0,"1.0"
46953,0,0,1,0,2,1,"0.3719966212360733","1.0",1,"0.0","0.0",32765,"13000.0",0,0,0,0,"1.0"
383201,1,1,1,1,3,2,"0.3733517484190592","1.0",1,"0.0","1.0",32765,"12000.0",0,2,0,1,"0.0"
899525,2,1,0,1,2,1,"0.3676999467873958","0.0",0,"0.0","1.0",10238,"11000.0",0,3,0,1,"1.0"
317463,0,0,1,0,3,2,"0.5166275624988707","1.0",0,"1.0","1.0",32765,"11000.0",1,0,0,0,"0.0"
326735,0,1,1,0,0,0,"","0.0",0,"0.0","0.0",10238,"13000.0",0,0,0,0,"1.0"
687918,2,1,1,0,3,2,"0.3799769303710112","1.0",0,"1.0","1.0",32765,"8000.0",0,0,0,0,"0.0"
940917,1,0,0,1,0,0,"0.2906585782861853","0.0",0,"0.0","1.0",10238,"11000.0",0,0,0,0,"1.0"
524531,3,1,1,0,3,3,"0.5664803541417762","1.0",1,"1.0","1.0",92101,"13000.0",0,0,0,0,"1.0"
479053,3,1,1,0,3,3,"0.6537539401202856","1.0",0,"1.0","1.0",10238,"12000.0",0,0,0,0,"0.0"
394712,2,0,1,2,3,3,"0.7803260213286224","1.0",0,"1.0","1.0",10238,"11000.0",0,3,2,2,"0.0"
91223,2,1,1,1,3,3,"0.4756415573198944","1.0",0,"0.0","1.0",32765,"11000.0",0,3,0,1,"0.0"
193127,0,1,1,0,2,0,"0.4171379042012048","0.0",0,"0.0","1.0",32765,"9000.0",0,0,0,0,"1.0"
699351,0,1,1,0,3,0,"0.3062405743253307","0.0",0,"0.0","0.0",10238,"",0,0,0,0,"1.0"
621378,2,0,1,2,2,2,"0.6542522695839297","1.0",0,"1.0","1.0",10238,"14000.0",0,0,0,5,"0.0"
808297,2,0,1,2,3,3,"0.6313729366403598","1.0",0,"1.0","1.0",10238,"",0,1,0,1,"0.0"
392873,1,0,1,1,3,3,"0.7271021840599643","1.0",1,"1.0","0.0",32765,"10000.0",0,1,0,1,"0.0"
881691,1,0,1,1,3,2,"0.6363897020686304","0.0",1,"0.0","1.0",10238,"14000.0",0,2,0,1,"0.0"
230742,0,0,1,0,3,2,"0.6002715507045969","1.0",0,"0.0","1.0",32765,"11000.0",0,0,0,0,"1.0"
